"Year","RO","HR","PA","DAU-Co","Crop_Type","Regional_AW_Vol","Regional_CF","Regional_ICA","Regional_ETc_Vol","Regional_ETaw_Vol","Regional_Ep_Vol"
"2016","NRO","01_North Coast","102_Lower Klamath","01408","Tomato Fresh",0,0,0,0,0,0
"2016","NRO","01_North Coast","102_Lower Klamath","01408","Cucurbits",0,0,0,0,0,0
"2016","NRO","01_North Coast","102_Lower Klamath","01408","Onion & Garlic",0,0,0,0,0,0
"2016","NRO","01_North Coast","102_Lower Klamath","01408","Potatoes",0,0,0,0,0,0
"2016","NRO","01_North Coast","102_Lower Klamath","01408","Truck Crops",1357.72,0.895604395604396,746,1260.74,1215.98,29.84
"2016","NRO","01_North Coast","102_Lower Klamath","01408","Almonds & Pistachios",0,0,0,0,0,0
"2016","NRO","01_North Coast","102_Lower Klamath","01408","Other Deciduous",0,0,0,0,0,0
"2016","NRO","01_North Coast","102_Lower Klamath","01408","Citrus & Subtropical",0,0,0,0,0,0
"2016","NRO","01_North Coast","102_Lower Klamath","01408","Vineyard",0,0,0,0,0,0
"2016","NRO","01_North Coast","102_Lower Klamath","01408","Total",NA,NA,NA,NA,NA,NA
"2016","NRO","01_North Coast","103_Coastal","02012","Grain",1267.12,0.861702127659575,674,1348,1091.88,256.12
"2016","NRO","01_North Coast","103_Coastal","02012","Rice",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02012","Cotton",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02012","Sugar Beet",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02012","Corn",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02012","Dry Beans",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02012","Safflower",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02012","Other Field",586.24,0.899563318777292,256,568.32,527.36,38.4
"2016","NRO","01_North Coast","103_Coastal","02012","Alfalfa",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02012","Pasture",35460.24,0.859154929577465,12486,36084.54,30465.84,5618.7
"2016","NRO","01_North Coast","103_Coastal","02012","Tomato Processing",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02012","Tomato Fresh",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02012","Cucurbits",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02012","Onion & Garlic",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02012","Potatoes",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02012","Truck Crops",76.26,0.91869918699187,31,79.36,70.06,8.99
"2016","NRO","01_North Coast","103_Coastal","02012","Almonds & Pistachios",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02012","Other Deciduous",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02012","Citrus & Subtropical",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02012","Vineyard",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02012","Total",NA,NA,NA,NA,NA,NA
"2016","NRO","01_North Coast","103_Coastal","02112","Grain",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02112","Rice",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02112","Cotton",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02112","Sugar Beet",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02112","Corn",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02112","Dry Beans",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02112","Safflower",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02112","Other Field",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02112","Alfalfa",651.9,0.839622641509434,205,715.45,547.35,166.05
"2016","NRO","01_North Coast","103_Coastal","02112","Pasture",7393.47,0.831932773109244,2071,7600.57,6150.87,1428.99
"2016","NRO","01_North Coast","103_Coastal","02112","Tomato Processing",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02112","Tomato Fresh",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02112","Cucurbits",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02112","Onion & Garlic",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02112","Potatoes",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02112","Truck Crops",18.27,0.900383141762452,7,18.41,16.45,1.89
"2016","NRO","01_North Coast","103_Coastal","02112","Almonds & Pistachios",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02112","Other Deciduous",33,0.95,11,37.62,31.35,6.16
"2016","NRO","01_North Coast","103_Coastal","02112","Citrus & Subtropical",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02112","Vineyard",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02112","Total",NA,NA,NA,NA,NA,NA
"2016","NRO","01_North Coast","103_Coastal","02153","Grain",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02153","Rice",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02153","Cotton",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02153","Sugar Beet",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02153","Corn",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02153","Dry Beans",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02153","Safflower",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02153","Other Field",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02153","Alfalfa",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02153","Pasture",2163.54,0.828660436137072,674,2143.32,1792.84,337
"2016","NRO","01_North Coast","103_Coastal","02153","Tomato Processing",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02153","Tomato Fresh",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02153","Cucurbits",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02153","Onion & Garlic",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02153","Potatoes",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02153","Truck Crops",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02153","Almonds & Pistachios",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02153","Other Deciduous",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02153","Citrus & Subtropical",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02153","Vineyard",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02153","Total",NA,NA,NA,NA,NA,NA
"2016","NRO","01_North Coast","103_Coastal","02312","Grain",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02312","Rice",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02312","Cotton",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02312","Sugar Beet",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02312","Corn",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02312","Dry Beans",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02312","Safflower",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02312","Other Field",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02312","Alfalfa",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02312","Pasture",11.22,0.828877005347594,3,11.52,9.3,2.16
"2016","NRO","01_North Coast","103_Coastal","02312","Tomato Processing",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02312","Tomato Fresh",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02312","Cucurbits",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02312","Onion & Garlic",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02312","Potatoes",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02312","Truck Crops",13,0.9,5,13.05,11.7,1.3
"2016","NRO","01_North Coast","103_Coastal","02312","Almonds & Pistachios",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02312","Other Deciduous",15.1,0.950331125827815,5,17.7,14.35,3.3
"2016","NRO","01_North Coast","103_Coastal","02312","Citrus & Subtropical",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02312","Vineyard",69.31,0.94979079497908,29,78.3,65.83,12.18
"2016","NRO","01_North Coast","103_Coastal","02312","Total",NA,NA,NA,NA,NA,NA
"2016","NRO","01_North Coast","103_Coastal","02323","Grain",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02323","Rice",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02323","Cotton",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02323","Sugar Beet",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02323","Corn",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02323","Dry Beans",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02323","Safflower",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02323","Other Field",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02323","Alfalfa",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02323","Pasture",2913.12,0.830357142857143,867,3164.55,2418.93,736.95
"2016","NRO","01_North Coast","103_Coastal","02323","Tomato Processing",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02323","Tomato Fresh",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02323","Cucurbits",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02323","Onion & Garlic",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02323","Potatoes",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02323","Truck Crops",12.6,0.9,6,12.12,11.34,0.78
"2016","NRO","01_North Coast","103_Coastal","02323","Almonds & Pistachios",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02323","Other Deciduous",31.35,0.950877192982456,11,38.28,29.81,8.36
"2016","NRO","01_North Coast","103_Coastal","02323","Citrus & Subtropical",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02323","Vineyard",418.3,0.953191489361702,178,475.26,398.72,76.54
"2016","NRO","01_North Coast","103_Coastal","02323","Total",NA,NA,NA,NA,NA,NA
"2016","NRO","01_North Coast","103_Coastal","02512","Grain",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02512","Rice",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02512","Cotton",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02512","Sugar Beet",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02512","Corn",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02512","Dry Beans",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02512","Safflower",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02512","Other Field",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02512","Alfalfa",70.4,0.840625,22,77.66,59.18,18.26
"2016","NRO","01_North Coast","103_Coastal","02512","Pasture",210.04,0.831460674157303,59,224.2,174.64,48.97
"2016","NRO","01_North Coast","103_Coastal","02512","Tomato Processing",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02512","Tomato Fresh",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02512","Cucurbits",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02512","Onion & Garlic",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02512","Potatoes",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02512","Truck Crops",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02512","Almonds & Pistachios",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02512","Other Deciduous",3.1,0.948387096774194,1,3.5,2.94,0.55
"2016","NRO","01_North Coast","103_Coastal","02512","Citrus & Subtropical",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02512","Vineyard",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02512","Total",NA,NA,NA,NA,NA,NA
"2016","NRO","01_North Coast","103_Coastal","02523","Grain",272.48,0.884615384615385,524,744.08,241.04,503.04
"2016","NRO","01_North Coast","103_Coastal","02523","Rice",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02523","Cotton",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02523","Sugar Beet",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02523","Corn",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02523","Dry Beans",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02523","Safflower",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02523","Other Field",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02523","Alfalfa",207,0.840579710144927,75,243.75,174,69
"2016","NRO","01_North Coast","103_Coastal","02523","Pasture",9649.2,0.83030303030303,2924,10263.24,8011.76,2193
"2016","NRO","01_North Coast","103_Coastal","02523","Tomato Processing",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02523","Tomato Fresh",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02523","Cucurbits",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02523","Onion & Garlic",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02523","Potatoes",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02523","Truck Crops",32.1,0.897196261682243,15,29.25,28.8,0.15
"2016","NRO","01_North Coast","103_Coastal","02523","Almonds & Pistachios",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02523","Other Deciduous",386.76,0.948805460750853,132,425.04,366.96,55.44
"2016","NRO","01_North Coast","103_Coastal","02523","Citrus & Subtropical",20.16,0.940972222222222,7,25.97,18.97,6.93
"2016","NRO","01_North Coast","103_Coastal","02523","Vineyard",84.42,0.950248756218906,42,107.1,80.22,26.46
"2016","NRO","01_North Coast","103_Coastal","02523","Total",NA,NA,NA,NA,NA,NA
"2016","NRO","01_North Coast","103_Coastal","02553","Grain",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02553","Rice",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02553","Cotton",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02553","Sugar Beet",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02553","Corn",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02553","Dry Beans",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02553","Safflower",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02553","Other Field",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02553","Alfalfa",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02553","Pasture",518.24,0.829113924050633,164,519.88,429.68,88.56
"2016","NRO","01_North Coast","103_Coastal","02553","Tomato Processing",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02553","Tomato Fresh",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02553","Cucurbits",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02553","Onion & Garlic",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02553","Potatoes",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02553","Truck Crops",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02553","Almonds & Pistachios",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02553","Other Deciduous",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02553","Citrus & Subtropical",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02553","Vineyard",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02553","Total",NA,NA,NA,NA,NA,NA
"2016","NRO","01_North Coast","103_Coastal","02712","Grain",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02712","Rice",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02712","Cotton",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02712","Sugar Beet",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02712","Corn",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02712","Dry Beans",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02712","Safflower",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02712","Other Field",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02712","Alfalfa",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02712","Pasture",2677.79,0.827794561933535,809,3187.46,2216.66,1148.78
"2016","NRO","01_North Coast","103_Coastal","02712","Tomato Processing",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02712","Tomato Fresh",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02712","Cucurbits",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02712","Onion & Garlic",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02712","Potatoes",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02712","Truck Crops",7.8,0.9,3,7.95,7.02,0.9
"2016","NRO","01_North Coast","103_Coastal","02712","Almonds & Pistachios",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02712","Other Deciduous",70.8,0.949152542372881,24,84,67.2,16.56
"2016","NRO","01_North Coast","103_Coastal","02712","Citrus & Subtropical",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02712","Vineyard",29.9,0.947826086956522,13,34.58,28.34,6.11
"2016","NRO","01_North Coast","103_Coastal","02712","Total",NA,NA,NA,NA,NA,NA
"2016","NRO","01_North Coast","103_Coastal","02812","Grain",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02812","Rice",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02812","Cotton",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02812","Sugar Beet",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02812","Corn",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02812","Dry Beans",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02812","Safflower",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02812","Other Field",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02812","Alfalfa",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02812","Pasture",2173.17,0.831775700934579,677,2653.84,1807.59,839.48
"2016","NRO","01_North Coast","103_Coastal","02812","Tomato Processing",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02812","Tomato Fresh",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02812","Cucurbits",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02812","Onion & Garlic",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02812","Potatoes",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02812","Truck Crops",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02812","Almonds & Pistachios",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02812","Other Deciduous",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02812","Citrus & Subtropical",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02812","Vineyard",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","02812","Total",NA,NA,NA,NA,NA,NA
"2016","NRO","01_North Coast","103_Coastal","03012","Grain",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03012","Rice",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03012","Cotton",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03012","Sugar Beet",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03012","Corn",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03012","Dry Beans",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03012","Safflower",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03012","Other Field",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03012","Alfalfa",124.8,0.83974358974359,40,158.4,104.8,62
"2016","NRO","01_North Coast","103_Coastal","03012","Pasture",6285.06,0.899676375404531,2034,6854.58,5654.52,1159.38
"2016","NRO","01_North Coast","103_Coastal","03012","Tomato Processing",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03012","Tomato Fresh",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03012","Cucurbits",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03012","Onion & Garlic",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03012","Potatoes",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03012","Truck Crops",134.75,0.922448979591836,55,141.9,124.3,17.05
"2016","NRO","01_North Coast","103_Coastal","03012","Almonds & Pistachios",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03012","Other Deciduous",36.15,0.950207468879668,15,50.7,34.35,16.2
"2016","NRO","01_North Coast","103_Coastal","03012","Citrus & Subtropical",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03012","Vineyard",10.56,0.950757575757576,4,13,10.04,2.92
"2016","NRO","01_North Coast","103_Coastal","03012","Total",NA,NA,NA,NA,NA,NA
"2016","NRO","01_North Coast","103_Coastal","03053","Grain",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03053","Rice",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03053","Cotton",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03053","Sugar Beet",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03053","Corn",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03053","Dry Beans",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03053","Safflower",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03053","Other Field",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03053","Alfalfa",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03053","Pasture",48.15,0.828660436137072,15,50.1,39.9,10.05
"2016","NRO","01_North Coast","103_Coastal","03053","Tomato Processing",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03053","Tomato Fresh",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03053","Cucurbits",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03053","Onion & Garlic",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03053","Potatoes",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03053","Truck Crops",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03053","Almonds & Pistachios",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03053","Other Deciduous",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03053","Citrus & Subtropical",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03053","Vineyard",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03053","Total",NA,NA,NA,NA,NA,NA
"2016","NRO","01_North Coast","103_Coastal","03212","Grain",352.44,0.883838383838384,178,416.52,311.5,105.02
"2016","NRO","01_North Coast","103_Coastal","03212","Rice",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03212","Cotton",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03212","Sugar Beet",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03212","Corn",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03212","Dry Beans",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03212","Safflower",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03212","Other Field",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03212","Alfalfa",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03212","Pasture",26261.37,0.831804281345566,8031,31802.76,21844.32,9797.82
"2016","NRO","01_North Coast","103_Coastal","03212","Tomato Processing",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03212","Tomato Fresh",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03212","Cucurbits",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03212","Onion & Garlic",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03212","Potatoes",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03212","Truck Crops",374.4,0.897435897435898,160,382.4,336,44.8
"2016","NRO","01_North Coast","103_Coastal","03212","Almonds & Pistachios",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03212","Other Deciduous",12.28,0.947882736156352,4,14.08,11.64,2.4
"2016","NRO","01_North Coast","103_Coastal","03212","Citrus & Subtropical",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03212","Vineyard",0,0,0,0,0,0
"2016","NRO","01_North Coast","103_Coastal","03212","Total",NA,NA,NA,NA,NA,NA
"2016","NRO","05_Sacramento River","501_Shasta-Pit","13018","Grain",0,0,0,0,0,0
"2016","NRO","05_Sacramento River","501_Shasta-Pit","13018","Rice",0,0,0,0,0,0
"2016","NRO","05_Sacramento River","501_Shasta-Pit","13018","Cotton",0,0,0,0,0,0
"2016","NRO","05_Sacramento River","501_Shasta-Pit","13018","Sugar Beet",0,0,0,0,0,0
"2016","NRO","05_Sacramento River","501_Shasta-Pit","13018","Corn",0,0,0,0,0,0
"2016","NRO","05_Sacramento River","501_Shasta-Pit","13018","Dry Beans",0,0,0,0,0,0
"2016","NRO","05_Sacramento River","501_Shasta-Pit","13018","Safflower",0,0,0,0,0,0
"2016","NRO","05_Sacramento River","501_Shasta-Pit","13018","Other Field",0,0,0,0,0,0
"2016","NRO","05_Sacramento River","501_Shasta-Pit","13018","Alfalfa",0,0,0,0,0,0
"2016","NRO","05_Sacramento River","501_Shasta-Pit","13018","Pasture",579.6,0.8,184,513.36,463.68,46
"2016","NRO","05_Sacramento River","501_Shasta-Pit","13018","Tomato Processing",0,0,0,0,0,0
"2016","NRO","05_Sacramento River","501_Shasta-Pit","13018","Tomato Fresh",0,0,0,0,0,0
"2016","NRO","05_Sacramento River","501_Shasta-Pit","13018","Cucurbits",0,0,0,0,0,0
"2016","NRO","05_Sacramento River","501_Shasta-Pit","13018","Onion & Garlic",0,0,0,0,0,0
"2016","NRO","05_Sacramento River","501_Shasta-Pit","13018","Potatoes",0,0,0,0,0,0
"2016","NRO","05_Sacramento River","501_Shasta-Pit","13018","Truck Crops",0,0,0,0,0,0
